Tue Oct 30 21:14:21 2018    ./output.txt

         16480832 function calls (14703144 primitive calls) in 17.734 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 core.py:2381(__init__)
        8    0.000    0.000    0.000    0.000 core.py:2548(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2593(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2707(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:2772(__new__)
        2    0.000    0.000    0.000    0.000 core.py:2902(_update_from)
        2    0.000    0.000    0.000    0.000 core.py:2928(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:3077(view)
        1    0.000    0.000    0.000    0.000 core.py:33(<module>)
        4    0.000    0.000    0.000    0.000 core.py:3347(dtype)
        2    0.000    0.000    0.000    0.000 core.py:3363(shape)
        1    0.000    0.000    0.000    0.000 core.py:6047(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:6243(MaskedConstant)
        4    0.000    0.000    0.000    0.000 core.py:6247(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:6253(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6271(__array_finalize__)
        2    0.000    0.000    0.000    0.000 core.py:6335(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6427(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6436(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6544(_frommethod)
       26    0.000    0.000    0.001    0.000 core.py:6555(__init__)
       26    0.000    0.000    0.000    0.000 core.py:6560(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:793(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:802(__init__)
        1    0.000    0.000    0.000    0.000 core.py:8035(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:8048(__init__)
        8    0.000    0.000    0.000    0.000 core.py:8053(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:818(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:826(__init__)
        1    0.000    0.000    0.000    0.000 core.py:836(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:842(__init__)
        1    0.000    0.000    0.000    0.000 core.py:857(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:863(__init__)
        1    0.000    0.000    0.000    0.000 core.py:873(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:879(__init__)
        1    0.000    0.000    0.000    0.000 core.py:889(_MaskedUFunc)
       53    0.000    0.000    0.000    0.000 core.py:890(__init__)
        1    0.000    0.000    0.000    0.000 core.py:899(_MaskedUnaryOperation)
       27    0.000    0.000    0.000    0.000 core.py:917(__init__)
        1    0.000    0.000    0.000    0.000 core.py:95(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:973(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:993(__init__)
        1    0.000    0.000    0.000    0.000 coreviews.py:108(UnionAtlas)
        1    0.000    0.000    0.000    0.000 coreviews.py:12(<module>)
        1    0.000    0.000    0.000    0.000 coreviews.py:162(UnionAdjacency)
        1    0.000    0.000    0.000    0.000 coreviews.py:213(UnionMultiInner)
        1    0.000    0.000    0.000    0.000 coreviews.py:24(AtlasView)
        1    0.000    0.000    0.000    0.000 coreviews.py:243(UnionMultiAdjacency)
        1    0.000    0.000    0.000    0.000 coreviews.py:261(FilterAtlas)
        1    0.000    0.000    0.000    0.000 coreviews.py:302(FilterAdjacency)
        1    0.000    0.000    0.000    0.000 coreviews.py:349(FilterMultiInner)
        1    0.000    0.000    0.000    0.000 coreviews.py:388(FilterMultiAdjacency)
        1    0.000    0.000    0.000    0.000 coreviews.py:66(AdjacencyView)
        1    0.000    0.000    0.000    0.000 coreviews.py:87(MultiAdjacencyView)
        1    0.000    0.000    0.001    0.001 correlation.py:3(<module>)
        2    0.000    0.000    0.002    0.001 covering.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:323(_get_typecodes)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:332(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.001    0.001 current_flow_betweenness.py:9(<module>)
        1    0.000    0.000    0.001    0.001 current_flow_betweenness_subset.py:9(<module>)
        1    0.000    0.000    0.001    0.001 current_flow_closeness.py:9(<module>)
        1    0.000    0.000    0.000    0.000 cuts.py:14(<module>)
        1    0.000    0.000    0.000    0.000 cuts.py:4(<module>)
        1    0.000    0.000    0.002    0.002 cycles.py:16(<module>)
        1    0.000    0.000    0.000    0.000 cytoscape.py:3(<module>)
        1    0.000    0.000    0.006    0.006 dag.py:20(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1081(tzinfo)
        1    0.000    0.000    0.000    0.000 datetime.py:1151(time)
        2    0.000    0.000    0.000    0.000 datetime.py:1176(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:1488(datetime)
        3    0.000    0.000    0.000    0.000 datetime.py:1496(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:2097(timezone)
        3    0.000    0.000    0.000    0.000 datetime.py:2117(_create)
       35    0.000    0.000    0.000    0.000 datetime.py:378(_check_int_field)
        5    0.000    0.000    0.000    0.000 datetime.py:395(_check_date_fields)
        3    0.000    0.000    0.000    0.000 datetime.py:40(_days_before_year)
        5    0.000    0.000    0.000    0.000 datetime.py:408(_check_time_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:425(_check_tzinfo_arg)
        5    0.000    0.000    0.000    0.000 datetime.py:45(_days_in_month)
        1    0.000    0.000    0.000    0.000 datetime.py:453(timedelta)
        9    0.000    0.000    0.000    0.000 datetime.py:472(__new__)
        1    0.000    0.000    0.001    0.001 datetime.py:5(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:645(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:773(date)
        2    0.000    0.000    0.000    0.000 datetime.py:803(__new__)
        1    0.000    0.000    0.002    0.002 decimal.py:2(<module>)
        1    0.000    0.000    0.002    0.002 decoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
      669    0.003    0.000    0.005    0.000 decorator.py:139(update)
      669    0.008    0.000    0.059    0.000 decorator.py:156(make)
      669    0.001    0.000    0.001    0.000 decorator.py:164(<listcomp>)
      669    0.005    0.000    0.095    0.000 decorator.py:190(create)
     1673    0.001    0.000    0.001    0.000 decorator.py:208(<genexpr>)
      334    0.002    0.000    0.058    0.000 decorator.py:218(decorate)
      335    0.003    0.000    0.043    0.000 decorator.py:236(decorator)
        1    0.000    0.000    0.000    0.000 decorator.py:281(ContextManager)
        1    0.000    0.000    0.007    0.007 decorator.py:33(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:74(FunctionMaker)
      669    0.005    0.000    0.028    0.000 decorator.py:87(__init__)
        1    0.000    0.000    0.013    0.013 decorators.py:1(<module>)
       29    0.000    0.000    0.004    0.000 decorators.py:104(open_file)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
       14    0.000    0.000    0.002    0.000 decorators.py:250(nodes_or_number)
      209    0.000    0.000    0.026    0.000 decorators.py:29(not_implemented_for)
        8    0.000    0.000    0.001    0.000 decorators.py:354(random_state)
       74    0.000    0.000    0.010    0.000 decorators.py:412(py_random_state)
        1    0.000    0.000    0.000    0.000 decorators.py:99(skipif)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.002    0.002 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:70(matrix)
        1    0.000    0.000    0.001    0.001 degree_alg.py:11(<module>)
        1    0.000    0.000    0.001    0.001 degree_seq.py:16(<module>)
        1    0.000    0.000    0.000    0.000 degree_seq.py:761(DegreeSequenceRandomGraph)
        1    0.000    0.000    0.000    0.000 dense.py:3(<module>)
        1    0.000    0.000    0.000    0.000 depth_first_search.py:12(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:1707(HtmlDiff)
        1    0.000    0.000    0.000    0.000 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:751(Differ)
        1    0.000    0.000    0.000    0.000 digraph.py:11(<module>)
        1    0.000    0.000    0.000    0.000 digraph.py:23(DiGraph)
        1    0.000    0.000    0.000    0.000 dinitz_alg.py:13(<module>)
        1    0.000    0.000    0.002    0.002 directed.py:16(<module>)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dis.py:199(Instruction)
        1    0.000    0.000    0.000    0.000 dis.py:461(Bytecode)
        1    0.000    0.000    0.000    0.000 disjoint_paths.py:11(<module>)
        1    0.000    0.000    0.000    0.000 dispersion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distance_measures.py:11(<module>)
        1    0.000    0.000    0.001    0.001 distance_regular.py:10(<module>)
        1    0.000    0.000    0.001    0.001 dominance.py:11(<module>)
        1    0.000    0.000    0.000    0.000 dominating.py:2(<module>)
        1    0.000    0.000    0.001    0.001 duplication.py:19(<module>)
        1    0.000    0.000    0.004    0.004 edge_augmentation.py:23(<module>)
        1    0.000    0.000    0.001    0.001 edge_kcomponents.py:19(<module>)
        1    0.000    0.000    0.000    0.000 edge_kcomponents.py:249(EdgeComponentAuxGraph)
        1    0.000    0.000    0.000    0.000 edgebfs.py:8(<module>)
        1    0.000    0.000    0.000    0.000 edgedfs.py:8(<module>)
        1    0.000    0.000    0.001    0.001 edgelist.py:24(<module>)
        1    0.000    0.000    0.001    0.001 edgelist.py:28(<module>)
        1    0.000    0.000    0.000    0.000 edmondskarp.py:4(<module>)
        1    0.000    0.000    0.001    0.001 efficiency.py:9(<module>)
        1    0.000    0.000    0.000    0.000 ego.py:3(<module>)
        1    0.000    0.000    0.000    0.000 eigenvector.py:13(<module>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        2    0.000    0.000    0.815    0.407 encoder.py:182(encode)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
        2    0.805    0.402    0.805    0.402 encoder.py:204(iterencode)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.001    0.001 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
       10    0.000    0.000    0.000    0.000 enum.py:124(__prepare__)
       10    0.001    0.000    0.002    0.000 enum.py:134(__new__)
       10    0.000    0.000    0.000    0.000 enum.py:151(<dictcomp>)
       10    0.000    0.000    0.000    0.000 enum.py:176(<setcomp>)
      106    0.000    0.000    0.000    0.000 enum.py:18(_is_descriptor)
       24    0.000    0.000    0.000    0.000 enum.py:195(<genexpr>)
      131    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
     1332    0.001    0.000    0.004    0.000 enum.py:281(__call__)
       10    0.000    0.000    0.000    0.000 enum.py:332(__getattr__)
      131    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
        8    0.000    0.000    0.000    0.000 enum.py:357(__members__)
      171    0.000    0.000    0.000    0.000 enum.py:373(__setattr__)
        8    0.000    0.000    0.002    0.000 enum.py:386(_create_)
       28    0.000    0.000    0.000    0.000 enum.py:439(_get_mixins_)
       10    0.000    0.000    0.000    0.000 enum.py:484(_find_new_)
     1324    0.001    0.000    0.001    0.000 enum.py:537(__new__)
        2    0.000    0.000    0.000    0.000 enum.py:557(_generate_next_value_)
        2    0.000    0.000    0.000    0.000 enum.py:601(__hash__)
       36    0.000    0.000    0.000    0.000 enum.py:614(name)
       56    0.000    0.000    0.000    0.000 enum.py:619(value)
        7    0.000    0.000    0.003    0.000 enum.py:624(_convert)
       10    0.000    0.000    0.000    0.000 enum.py:63(__init__)
        7    0.000    0.000    0.001    0.000 enum.py:645(<listcomp>)
       96    0.000    0.000    0.000    0.000 enum.py:650(<lambda>)
      131    0.000    0.000    0.001    0.000 enum.py:69(__setitem__)
        3    0.000    0.000    0.000    0.000 enum.py:784(_missing_)
        3    0.000    0.000    0.000    0.000 enum.py:791(_create_pseudo_member_)
       13    0.000    0.000    0.000    0.000 enum.py:821(__or__)
      102    0.000    0.000    0.001    0.000 enum.py:827(__and__)
        6    0.000    0.000    0.000    0.000 enum.py:846(_high_bit)
        3    0.000    0.000    0.000    0.000 enum.py:863(_decompose)
        3    0.000    0.000    0.000    0.000 enum.py:881(<listcomp>)
        7    0.000    0.000    0.000    0.000 enum.py:892(<lambda>)
        9    0.000    0.000    0.000    0.000 enum.py:898(_power_of_two)
        1    0.000    0.000    0.000    0.000 errors.py:101(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:104(NonASCIILocalPartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:47(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:50(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 errors.py:61(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:64(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:67(UndecodableBytesDefect)
        1    0.000    0.000    0.000    0.000 errors.py:70(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:73(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 errors.py:78(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:84(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:87(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:90(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 euler.py:16(<module>)
        1    0.000    0.000    0.000    0.000 exception.py:103(AmbiguousSolution)
        1    0.000    0.000    0.000    0.000 exception.py:115(ExceededMaxIterations)
        1    0.000    0.000    0.000    0.000 exception.py:125(PowerIterationFailedConvergence)
        1    0.000    0.000    0.000    0.000 exception.py:20(<module>)
        1    0.000    0.000    0.000    0.000 exception.py:40(NetworkXException)
        1    0.000    0.000    0.000    0.000 exception.py:44(NetworkXError)
        1    0.000    0.000    0.000    0.000 exception.py:48(NetworkXPointlessConcept)
        1    0.000    0.000    0.000    0.000 exception.py:64(NetworkXAlgorithmError)
        1    0.000    0.000    0.000    0.000 exception.py:68(NetworkXUnfeasible)
        1    0.000    0.000    0.000    0.000 exception.py:73(NetworkXNoPath)
        1    0.000    0.000    0.000    0.000 exception.py:78(NetworkXNoCycle)
        1    0.000    0.000    0.000    0.000 exception.py:83(HasACycle)
        1    0.000    0.000    0.000    0.000 exception.py:90(NetworkXUnbounded)
        1    0.000    0.000    0.000    0.000 exception.py:95(NetworkXNotImplemented)
        1    0.000    0.000    0.000    0.000 exception.py:99(NodeNotFound)
        1    0.000    0.000    0.000    0.000 expanders.py:7(<module>)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1443(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1473(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1489(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
       10    0.000    0.000    0.000    0.000 extras.py:238(__init__)
       10    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:273(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:304(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.011    0.011 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.001    0.001 fftpack.py:32(<module>)
        1    0.000    0.000    0.000    0.000 file_parser.py:11(<module>)
      183    0.001    0.000    0.393    0.002 file_parser.py:16(parse)
        1    0.000    0.000    0.003    0.003 file_util.py:12(<module>)
        1    0.000    0.000    0.000    0.000 file_util.py:24(CodeToAst)
      183    0.002    0.000    0.393    0.002 file_util.py:54(parse_file)
        1    0.000    0.000    0.000    0.000 file_util.py:93(__init__)
        1    0.000    0.000    0.001    0.001 filters.py:14(<module>)
        1    0.000    0.000    0.000    0.000 filters.py:54(show_nodes)
        1    0.000    0.000    0.000    0.000 financial.py:12(<module>)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:109(CGInverseLaplacian)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:3(<module>)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:34(InverseLaplacian)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:79(FullInverseLaplacian)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:93(SuperLUInverseLaplacian)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 format.py:156(<module>)
        1    0.000    0.000    0.000    0.000 format.py:179(_check_version)
        1    0.000    0.000    0.000    0.000 format.py:184(magic)
        1    0.000    0.000    0.000    0.000 format.py:231(dtype_to_descr)
        1    0.000    0.000    0.000    0.000 format.py:263(header_data_from_array_1_0)
        1    0.000    0.000    0.006    0.006 format.py:290(_write_array_header)
        1    0.000    0.000    0.006    0.006 format.py:439(_filter_header)
        1    0.000    0.000    0.103    0.103 format.py:534(write_array)
        4    0.000    0.000    0.000    0.000 fractions.py:294(_operator_fallbacks)
        1    0.000    0.000    0.003    0.003 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fractions.py:60(Fraction)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2227(amax)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2337(amin)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:64(_wrapreduction)
        1    0.000    0.000    0.001    0.001 function.py:12(<module>)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1760(vectorize)
      282    0.000    0.000    0.002    0.000 function_base.py:3895(add_newdoc)
       35    0.000    0.000    0.000    0.000 functools.py:37(update_wrapper)
        2    0.000    0.000    0.000    0.000 functools.py:445(lru_cache)
        2    0.000    0.000    0.000    0.000 functools.py:476(decorating_function)
       33    0.000    0.000    0.000    0.000 functools.py:67(wraps)
        1    0.000    0.000    0.002    0.002 generators.py:14(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:16(<module>)
       32    0.000    0.000    0.000    0.000 genericpath.py:117(_splitext)
      396    0.000    0.000    0.003    0.000 genericpath.py:16(exists)
        4    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
       17    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
        1    0.000    0.000    0.005    0.005 geometric.py:16(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:26(_fr1)
        1    0.000    0.000    0.001    0.001 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
        5    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:62(MachArLike)
        6    0.000    0.000    0.000    0.000 getlimits.py:65(__init__)
       36    0.000    0.000    0.000    0.000 getlimits.py:69(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:70(<lambda>)
        9    0.000    0.000    0.000    0.000 gettext.py:211(_expand_lang)
        3    0.000    0.000    0.000    0.000 gettext.py:474(find)
        3    0.000    0.000    0.000    0.000 gettext.py:514(translation)
        3    0.000    0.000    0.000    0.000 gettext.py:585(dgettext)
        3    0.000    0.000    0.000    0.000 gettext.py:624(gettext)
        1    0.000    0.000    0.000    0.000 gexf.py:183(GEXF)
        1    0.000    0.000    0.001    0.001 gexf.py:21(<module>)
       11    0.000    0.000    0.000    0.000 gexf.py:225(<genexpr>)
        1    0.000    0.000    0.000    0.000 gexf.py:247(GEXFWriter)
        1    0.000    0.000    0.000    0.000 gexf.py:615(GEXFReader)
        1    0.000    0.000    0.003    0.003 gml.py:41(<module>)
        1    0.000    0.000    0.000    0.000 gomory_hu.py:14(<module>)
        1    0.000    0.000    0.003    0.003 gpickle.py:22(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:1253(edges)
        1    0.000    0.000    0.000    0.000 graph.py:1435(is_multigraph)
        1    0.000    0.000    0.000    0.000 graph.py:1439(is_directed)
        1    0.000    0.000    0.004    0.004 graph.py:19(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:289(__init__)
        1    0.000    0.000    0.000    0.000 graph.py:33(Graph)
        1    0.000    0.000    0.000    0.000 graph.py:385(__iter__)
   214569    0.084    0.000    0.114    0.000 graph.py:460(add_node)
   214569    0.088    0.000    0.117    0.000 graph.py:646(nodes)
   321975    0.828    0.000    0.921    0.000 graph.py:841(add_edge)
        1    0.000    0.000    0.002    0.002 graph6.py:22(<module>)
        1    0.000    0.000    0.000    0.000 graphical.py:3(<module>)
        1    0.000    0.000    0.000    0.000 graphmatrix.py:3(<module>)
        1    0.000    0.000    0.069    0.069 graphml.py:314(GraphML)
       26    0.000    0.000    0.000    0.000 graphml.py:355(<genexpr>)
        1    0.000    0.000    0.000    0.000 graphml.py:370(GraphMLWriter)
        1    0.000    0.000    0.074    0.074 graphml.py:45(<module>)
        1    0.000    0.000    0.000    0.000 graphml.py:567(IncrementalElement)
        1    0.000    0.000    0.000    0.000 graphml.py:582(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 graphml.py:712(GraphMLReader)
        1    0.000    0.000    0.000    0.000 graphviews.py:35(<module>)
        1    0.000    0.000    0.001    0.001 greedy_coloring.py:11(<module>)
        1    0.000    0.000    0.000    0.000 greedy_coloring_with_interchange.py:1(<module>)
        1    0.000    0.000    0.000    0.000 greedy_coloring_with_interchange.py:49(AdjEntry)
        1    0.000    0.000    0.000    0.000 greedy_coloring_with_interchange.py:6(Node)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:377(_GzipReader)
        1    0.000    0.000    0.002    0.002 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:69(_PaddedFile)
        1    0.000    0.000    0.000    0.000 harmonic.py:8(<module>)
       14    0.000    0.000    0.001    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.003    0.003 hashlib.py:54(<module>)
        8    0.000    0.000    0.001    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.003    0.003 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        8    0.000    0.000    0.000    0.000 heaps.py:140(_inherit_doc)
        8    0.000    0.000    0.000    0.000 heaps.py:143(func)
        1    0.000    0.000    0.000    0.000 heaps.py:149(PairingHeap)
        1    0.000    0.000    0.000    0.000 heaps.py:153(_Node)
        1    0.000    0.000    0.000    0.000 heaps.py:17(MinHeap)
        1    0.000    0.000    0.000    0.000 heaps.py:25(_Item)
        1    0.000    0.000    0.000    0.000 heaps.py:3(<module>)
        1    0.000    0.000    0.000    0.000 heaps.py:304(BinaryHeap)
        1    0.000    0.000    0.000    0.000 helper.py:224(_FFTCache)
        2    0.000    0.000    0.000    0.000 helper.py:245(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1814(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1811(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hierarchy.py:4(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 hits_alg.py:2(<module>)
        1    0.000    0.000    0.001    0.001 hmn.py:11(<module>)
        1    0.000    0.000    0.000    0.000 hybrid.py:15(<module>)
        1    0.000    0.000    0.004    0.004 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:159(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:231(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:241(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:351(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:446(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:451(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:476(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:481(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:531(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:609(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:653(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:98(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
      335    0.004    0.000    0.020    0.000 inspect.py:1082(getfullargspec)
     1672    0.001    0.000    0.001    0.000 inspect.py:158(isfunction)
      334    0.000    0.000    0.001    0.000 inspect.py:179(iscoroutinefunction)
      335    0.004    0.000    0.012    0.000 inspect.py:2110(_signature_from_function)
      335    0.002    0.000    0.014    0.000 inspect.py:2191(_signature_from_callable)
        1    0.000    0.000    0.000    0.000 inspect.py:2392(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2396(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2400(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2428(Parameter)
     1094    0.002    0.000    0.004    0.000 inspect.py:2460(__init__)
     2188    0.000    0.000    0.000    0.000 inspect.py:2510(name)
     1701    0.000    0.000    0.000    0.000 inspect.py:2514(default)
